time,ax,ay,az,floor
10.93,5.81E-11,0,0,20
10.94,5.82E-11,0,0,20
10.95,5.83E-11,0,1.01E-12,20
10.96,5.84E-11,0,1.01E-12,20
10.97,5.85E-11,0,1.02E-12,20
10.98,5.85E-11,0,1.03E-12,20
10.99,5.86E-11,0,1.03E-12,20
11,5.86E-11,0,1.04E-12,20
11.01,5.85E-11,0,1.05E-12,20
11.02,5.85E-11,0,1.05E-12,20
11.03,5.84E-11,0,1.06E-12,20
11.04,5.83E-11,0,1.06E-12,20
11.05,5.81E-11,0,1.06E-12,20
11.06,5.79E-11,0,1.07E-12,20
11.07,5.77E-11,0,1.07E-12,20
11.08,5.75E-11,0,1.08E-12,20
11.09,5.72E-11,0,1.08E-12,20
11.1,5.68E-11,0,1.08E-12,20
11.11,5.65E-11,0,1.08E-12,20
11.12,5.61E-11,0,1.09E-12,20
11.13,5.56E-11,0,1.09E-12,20
11.14,5.51E-11,0,1.09E-12,20
11.15,5.46E-11,0,1.09E-12,20
11.16,5.40E-11,0,1.09E-12,20
11.17,5.34E-11,0,1.09E-12,20
11.18,5.27E-11,0,1.08E-12,20
11.19,5.20E-11,0,1.08E-12,20
11.2,5.12E-11,0,1.08E-12,20
11.21,5.04E-11,0,1.08E-12,20
11.22,4.95E-11,0,1.07E-12,20
11.23,4.86E-11,0,1.07E-12,20
11.24,4.76E-11,0,1.06E-12,20
11.25,4.66E-11,0,1.06E-12,20
11.26,4.55E-11,0,1.05E-12,20
11.27,4.43E-11,0,1.04E-12,20
11.28,4.31E-11,0,1.04E-12,20
11.29,4.18E-11,0,1.03E-12,20
11.3,4.05E-11,0,1.02E-12,20
11.31,3.90E-11,0,1.01E-12,20
11.32,3.76E-11,0,0,20
11.33,3.60E-11,0,0,20
11.34,3.44E-11,0,0,20
11.35,3.27E-11,0,0,20
11.36,3.09E-11,0,0,20
11.37,2.91E-11,0,0,20
11.38,2.71E-11,0,0,20
11.39,2.51E-11,0,0,20
11.4,2.30E-11,0,0,20
11.41,2.09E-11,0,0,20
11.42,1.86E-11,0,0,20
11.43,1.62E-11,0,0,20
11.44,1.38E-11,0,0,20
11.45,1.13E-11,0,0,20
11.46,8.64E-12,0,0,20
11.47,5.92E-12,0,0,20
11.48,3.11E-12,0,0,20
11.49,0,0,0,20
11.5,-2.83E-12,0,0,20
11.51,-5.96E-12,0,0,20
11.52,-9.19E-12,0,0,20
11.53,-1.25E-11,0,0,20
11.54,-1.60E-11,0,0,20
11.55,-1.95E-11,0,0,20
11.56,-2.32E-11,0,0,20
11.57,-2.70E-11,0,0,20
11.58,-3.09E-11,0,0,20
11.59,-3.50E-11,0,0,20
11.6,-3.91E-11,0,0,20
11.61,-4.34E-11,0,0,20
11.62,-4.78E-11,0,0,20
11.63,-5.24E-11,0,0,20
11.64,-5.71E-11,0,0,20
11.65,-6.19E-11,0,0,20
11.66,-6.68E-11,0,0,20
11.67,-7.19E-11,0,0,20
11.68,-7.72E-11,0,0,20
11.69,-8.26E-11,0,0,20
11.7,-8.81E-11,0,0,20
11.71,-9.38E-11,0,0,20
11.72,-9.96E-11,0,0,20
11.73,-1.06E-10,0,0,20
11.74,-1.12E-10,0,0,20
11.75,-1.18E-10,0,0,20
11.76,-1.25E-10,0,0,20
11.77,-1.31E-10,0,0,20
11.78,-1.38E-10,0,0,20
11.79,-1.45E-10,0,-1.02E-12,20
11.8,-1.52E-10,0,-1.11E-12,20
11.81,-1.60E-10,0,-1.20E-12,20
11.82,-1.67E-10,0,-1.29E-12,20
11.83,-1.75E-10,0,-1.39E-12,20
11.84,-1.83E-10,0,-1.49E-12,20
11.85,-1.91E-10,0,-1.59E-12,20
11.86,-1.99E-10,0,-1.69E-12,20
11.87,-2.08E-10,0,-1.80E-12,20
11.88,-2.16E-10,0,-1.91E-12,20
11.89,-2.25E-10,0,-2.02E-12,20
11.9,-2.34E-10,0,-2.14E-12,20
11.91,-2.43E-10,0,-2.26E-12,20
11.92,-2.53E-10,0,-2.38E-12,20
11.93,-2.63E-10,0,-2.50E-12,20
11.94,-2.72E-10,0,-2.63E-12,20
11.95,-2.83E-10,0,-2.76E-12,20
11.96,-2.93E-10,0,-2.90E-12,20
11.97,-3.03E-10,0,-3.04E-12,20
11.98,-3.14E-10,0,-3.18E-12,20
11.99,-3.25E-10,0,-3.32E-12,20
12,-3.37E-10,0,-3.47E-12,20
12.01,-3.48E-10,0,-3.62E-12,20
12.02,-3.60E-10,0,-3.78E-12,20
12.03,-3.72E-10,0,-3.94E-12,20
12.04,-3.84E-10,0,-4.10E-12,20
12.05,-3.96E-10,0,-4.27E-12,20
12.06,-4.09E-10,0,-4.44E-12,20
12.07,-4.22E-10,0,-4.61E-12,20
12.08,-4.35E-10,0,-4.79E-12,20
12.09,-4.48E-10,0,-4.97E-12,20
12.1,-4.62E-10,0,-5.16E-12,20
12.11,-4.76E-10,0,-5.35E-12,20
12.12,-4.90E-10,0,-5.54E-12,20
12.13,-5.05E-10,0,-5.74E-12,20
12.14,-5.19E-10,0,-5.94E-12,20
12.15,-5.34E-10,0,-6.15E-12,20
12.16,-5.50E-10,0,-6.36E-12,20
12.17,-5.65E-10,0,-6.58E-12,20
12.18,-5.81E-10,0,-6.80E-12,20
12.19,-5.97E-10,0,-7.02E-12,20
12.2,-6.14E-10,0,-7.25E-12,20
12.21,-6.30E-10,0,-7.48E-12,20
12.22,-6.47E-10,0,-7.72E-12,20
12.23,-6.64E-10,0,-7.96E-12,20
12.24,-6.82E-10,0,-8.21E-12,20
12.25,-7.00E-10,0,-8.46E-12,20
12.26,-7.18E-10,0,-8.72E-12,20
12.27,-7.36E-10,0,-8.98E-12,20
12.28,-7.55E-10,0,-9.25E-12,20
12.29,-7.74E-10,0,-9.52E-12,20
12.3,-7.93E-10,0,-9.79E-12,20
12.31,-8.13E-10,0,-1.01E-11,20
12.32,-8.33E-10,0,-1.04E-11,20
12.33,-8.53E-10,0,-1.07E-11,20
12.34,-8.73E-10,0,-1.10E-11,20
12.35,-8.94E-10,0,-1.13E-11,20
12.36,-9.15E-10,0,-1.16E-11,20
12.37,-9.36E-10,0,-1.19E-11,20
12.38,-9.58E-10,0,-1.22E-11,20
12.39,-9.80E-10,0,-1.25E-11,20
12.4,-1.00E-09,0,-1.28E-11,20
12.41,-1.03E-09,0,-1.32E-11,20
12.42,-1.05E-09,0,-1.35E-11,20
12.43,-1.07E-09,0,-1.39E-11,20
12.44,-1.10E-09,0,-1.42E-11,20
12.45,-1.12E-09,0,-1.46E-11,20
12.46,-1.14E-09,0,-1.49E-11,20
12.47,-1.17E-09,0,-1.53E-11,20
12.48,-1.19E-09,0,-1.57E-11,20
12.49,-1.22E-09,0,-1.60E-11,20
12.5,-1.24E-09,0,-1.64E-11,20
12.51,-1.27E-09,0,-1.68E-11,20
12.52,-1.29E-09,0,-1.72E-11,20
12.53,-1.32E-09,0,-1.76E-11,20
12.54,-1.35E-09,1.05E-12,-1.80E-11,20
12.55,-1.37E-09,1.10E-12,-1.84E-11,20
12.56,-1.40E-09,1.16E-12,-1.88E-11,20
12.57,-1.43E-09,1.21E-12,-1.92E-11,20
12.58,-1.46E-09,1.27E-12,-1.97E-11,20
12.59,-1.48E-09,1.33E-12,-2.01E-11,20
12.6,-1.51E-09,1.39E-12,-2.05E-11,20
12.61,-1.54E-09,1.45E-12,-2.10E-11,20
12.62,-1.57E-09,1.51E-12,-2.14E-11,20
12.63,-1.60E-09,1.57E-12,-2.19E-11,20
12.64,-1.63E-09,1.64E-12,-2.24E-11,20
12.65,-1.66E-09,1.70E-12,-2.28E-11,20
12.66,-1.69E-09,1.77E-12,-2.33E-11,20
12.67,-1.72E-09,1.84E-12,-2.38E-11,20
12.68,-1.75E-09,1.91E-12,-2.43E-11,20
12.69,-1.78E-09,1.99E-12,-2.47E-11,20
12.7,-1.81E-09,2.06E-12,-2.52E-11,20
12.71,-1.84E-09,2.14E-12,-2.57E-11,20
12.72,-1.87E-09,2.21E-12,-2.62E-11,20
12.73,-1.91E-09,2.29E-12,-2.68E-11,20
12.74,-1.94E-09,2.37E-12,-2.73E-11,20
12.75,-1.97E-09,2.46E-12,-2.78E-11,20
12.76,-2.00E-09,2.54E-12,-2.83E-11,20
12.77,-2.04E-09,2.63E-12,-2.89E-11,20
12.78,-2.07E-09,2.71E-12,-2.94E-11,20
12.79,-2.10E-09,2.80E-12,-2.99E-11,20
12.8,-2.13E-09,2.90E-12,-3.05E-11,20
12.81,-2.17E-09,2.99E-12,-3.10E-11,20
12.82,-2.20E-09,3.08E-12,-3.16E-11,20
12.83,-2.24E-09,3.18E-12,-3.22E-11,20
12.84,-2.27E-09,3.28E-12,-3.27E-11,20
12.85,-2.30E-09,3.38E-12,-3.33E-11,20
12.86,-2.34E-09,3.48E-12,-3.39E-11,20
12.87,-2.37E-09,3.59E-12,-3.44E-11,20
12.88,-2.41E-09,3.69E-12,-3.50E-11,20
12.89,-2.44E-09,3.80E-12,-3.56E-11,20
12.9,-2.47E-09,3.91E-12,-3.62E-11,20
12.91,-2.51E-09,4.02E-12,-3.68E-11,20
12.92,-2.54E-09,4.14E-12,-3.74E-11,20
12.93,-2.58E-09,4.26E-12,-3.80E-11,20
12.94,-2.61E-09,4.37E-12,-3.86E-11,20
12.95,-2.65E-09,4.49E-12,-3.92E-11,20
12.96,-2.68E-09,4.62E-12,-3.98E-11,20
12.97,-2.72E-09,4.74E-12,-4.04E-11,20
12.98,-2.75E-09,4.87E-12,-4.11E-11,20
12.99,-2.79E-09,5.00E-12,-4.17E-11,20
13,-2.82E-09,5.13E-12,-4.23E-11,20
13.01,-2.86E-09,5.26E-12,-4.29E-11,20
13.02,-2.89E-09,5.40E-12,-4.36E-11,20
13.03,-2.93E-09,5.54E-12,-4.42E-11,20
13.04,-2.96E-09,5.67E-12,-4.48E-11,20
13.05,-2.99E-09,5.82E-12,-4.55E-11,20
13.06,-3.03E-09,5.96E-12,-4.61E-11,20
13.07,-3.06E-09,6.11E-12,-4.67E-11,20
13.08,-3.10E-09,6.26E-12,-4.74E-11,20
13.09,-3.13E-09,6.41E-12,-4.80E-11,20
13.1,-3.16E-09,6.56E-12,-4.86E-11,20
13.11,-3.20E-09,6.72E-12,-4.93E-11,20
13.12,-3.23E-09,6.87E-12,-4.99E-11,20
13.13,-3.26E-09,7.03E-12,-5.06E-11,20
13.14,-3.29E-09,7.20E-12,-5.12E-11,20
13.15,-3.33E-09,7.36E-12,-5.18E-11,20
13.16,-3.36E-09,7.53E-12,-5.25E-11,20
13.17,-3.39E-09,7.70E-12,-5.31E-11,20
13.18,-3.42E-09,7.87E-12,-5.37E-11,20
13.19,-3.45E-09,8.04E-12,-5.44E-11,20
13.2,-3.48E-09,8.22E-12,-5.50E-11,20
13.21,-3.51E-09,8.40E-12,-5.56E-11,20
13.22,-3.54E-09,8.58E-12,-5.62E-11,20
13.23,-3.56E-09,8.76E-12,-5.68E-11,20
13.24,-3.59E-09,8.94E-12,-5.75E-11,20
13.25,-3.62E-09,9.13E-12,-5.81E-11,20
13.26,-3.65E-09,9.32E-12,-5.87E-11,20
13.27,-3.67E-09,9.51E-12,-5.93E-11,20
13.28,-3.70E-09,9.71E-12,-5.99E-11,20
13.29,-3.72E-09,9.90E-12,-6.04E-11,20
13.3,-3.74E-09,1.01E-11,-6.10E-11,20
13.31,-3.77E-09,1.03E-11,-6.16E-11,20
13.32,-3.79E-09,1.05E-11,-6.22E-11,20
13.33,-3.81E-09,1.07E-11,-6.27E-11,20
13.34,-3.83E-09,1.09E-11,-6.33E-11,20
13.35,-3.85E-09,1.11E-11,-6.38E-11,20
13.36,-3.87E-09,1.13E-11,-6.43E-11,20
13.37,-3.88E-09,1.16E-11,-6.48E-11,20
13.38,-3.90E-09,1.18E-11,-6.54E-11,20
13.39,-3.91E-09,1.20E-11,-6.59E-11,20
13.4,-3.93E-09,1.22E-11,-6.63E-11,20
13.41,-3.94E-09,1.24E-11,-6.68E-11,20
13.42,-3.95E-09,1.27E-11,-6.73E-11,20
13.43,-3.96E-09,1.29E-11,-6.77E-11,20
13.44,-3.97E-09,1.31E-11,-6.82E-11,20
13.45,-3.98E-09,1.33E-11,-6.86E-11,20
13.46,-3.98E-09,1.36E-11,-6.90E-11,20
13.47,-3.99E-09,1.38E-11,-6.94E-11,20
13.48,-3.99E-09,1.40E-11,-6.98E-11,20
13.49,-3.99E-09,1.43E-11,-7.01E-11,20
13.5,-3.99E-09,1.45E-11,-7.04E-11,20
13.51,-3.99E-09,1.48E-11,-7.08E-11,20
13.52,-3.99E-09,1.50E-11,-7.11E-11,20
13.53,-3.98E-09,1.52E-11,-7.14E-11,20
13.54,-3.98E-09,1.55E-11,-7.16E-11,20
13.55,-3.97E-09,1.57E-11,-7.18E-11,20
13.56,-3.96E-09,1.60E-11,-7.21E-11,20
13.57,-3.94E-09,1.62E-11,-7.23E-11,20
13.58,-3.93E-09,1.65E-11,-7.24E-11,20
13.59,-3.91E-09,1.67E-11,-7.26E-11,20
13.6,-3.89E-09,1.70E-11,-7.27E-11,20
13.61,-3.87E-09,1.72E-11,-7.28E-11,20
13.62,-3.85E-09,1.75E-11,-7.29E-11,20
13.63,-3.82E-09,1.77E-11,-7.29E-11,20
13.64,-3.79E-09,1.80E-11,-7.29E-11,20
13.65,-3.76E-09,1.83E-11,-7.29E-11,20
13.66,-3.73E-09,1.85E-11,-7.28E-11,20
13.67,-3.70E-09,1.88E-11,-7.27E-11,20
13.68,-3.66E-09,1.90E-11,-7.26E-11,20
13.69,-3.62E-09,1.93E-11,-7.25E-11,20
13.7,-3.57E-09,1.95E-11,-7.23E-11,20
13.71,-3.53E-09,1.98E-11,-7.21E-11,20
13.72,-3.48E-09,2.01E-11,-7.18E-11,20
13.73,-3.43E-09,2.03E-11,-7.15E-11,20
13.74,-3.37E-09,2.06E-11,-7.12E-11,20
13.75,-3.31E-09,2.08E-11,-7.08E-11,20
13.76,-3.25E-09,2.11E-11,-7.04E-11,20
13.77,-3.19E-09,2.14E-11,-7.00E-11,20
13.78,-3.12E-09,2.16E-11,-6.95E-11,20
13.79,-3.05E-09,2.19E-11,-6.89E-11,20
13.8,-2.97E-09,2.21E-11,-6.83E-11,20
13.81,-2.89E-09,2.24E-11,-6.77E-11,20
13.82,-2.81E-09,2.26E-11,-6.70E-11,20
13.83,-2.72E-09,2.29E-11,-6.63E-11,20
13.84,-2.63E-09,2.31E-11,-6.55E-11,20
13.85,-2.54E-09,2.34E-11,-6.47E-11,20
13.86,-2.44E-09,2.36E-11,-6.38E-11,20
13.87,-2.34E-09,2.39E-11,-6.29E-11,20
13.88,-2.24E-09,2.41E-11,-6.19E-11,20
13.89,-2.13E-09,2.44E-11,-6.08E-11,20
13.9,-2.01E-09,2.46E-11,-5.97E-11,20
13.91,-1.89E-09,2.48E-11,-5.86E-11,20
13.92,-1.77E-09,2.51E-11,-5.73E-11,20
13.93,-1.64E-09,2.53E-11,-5.60E-11,20
13.94,-1.51E-09,2.55E-11,-5.47E-11,20
13.95,-1.38E-09,2.57E-11,-5.33E-11,20
13.96,-1.23E-09,2.60E-11,-5.18E-11,20
13.97,-1.09E-09,2.62E-11,-5.02E-11,20
13.98,-9.37E-10,2.64E-11,-4.86E-11,20
13.99,-7.80E-10,2.66E-11,-4.69E-11,20
14,-6.19E-10,2.68E-11,-4.52E-11,20
14.01,-4.52E-10,2.70E-11,-4.33E-11,20
14.02,-2.79E-10,2.72E-11,-4.14E-11,20
14.03,-1.02E-10,2.74E-11,-3.95E-11,20
14.04,8.14E-11,2.75E-11,-3.74E-11,20
14.05,2.70E-10,2.77E-11,-3.53E-11,20
14.06,4.65E-10,2.79E-11,-3.30E-11,20
14.07,6.65E-10,2.81E-11,-3.07E-11,20
14.08,8.72E-10,2.82E-11,-2.83E-11,20
14.09,1.08E-09,2.84E-11,-2.59E-11,20
14.1,1.30E-09,2.85E-11,-2.33E-11,20
14.11,1.53E-09,2.87E-11,-2.07E-11,20
14.12,1.76E-09,2.88E-11,-1.79E-11,20
14.13,2.00E-09,2.89E-11,-1.51E-11,20
14.14,2.24E-09,2.90E-11,-1.22E-11,20
14.15,2.49E-09,2.91E-11,-9.13E-12,20
14.16,2.75E-09,2.92E-11,-6.01E-12,20
14.17,3.01E-09,2.93E-11,-2.79E-12,20
14.18,3.28E-09,2.94E-11,0,20
14.19,3.56E-09,2.95E-11,3.95E-12,20
14.2,3.85E-09,2.95E-11,7.48E-12,20
14.21,4.14E-09,2.96E-11,1.11E-11,20
14.22,4.44E-09,2.96E-11,1.49E-11,20
14.23,4.75E-09,2.96E-11,1.87E-11,20
14.24,5.06E-09,2.97E-11,2.27E-11,20
14.25,5.38E-09,2.97E-11,2.67E-11,20
14.26,5.71E-09,2.97E-11,3.09E-11,20
14.27,6.05E-09,2.96E-11,3.52E-11,20
14.28,6.40E-09,2.96E-11,3.97E-11,20
14.29,6.75E-09,2.96E-11,4.42E-11,20
14.3,7.12E-09,2.95E-11,4.89E-11,20
14.31,7.49E-09,2.94E-11,5.37E-11,20
14.32,7.87E-09,2.93E-11,5.86E-11,20
14.33,8.25E-09,2.92E-11,6.37E-11,20
14.34,8.65E-09,2.91E-11,6.88E-11,20
14.35,9.05E-09,2.90E-11,7.41E-11,20
14.36,9.47E-09,2.88E-11,7.96E-11,20
14.37,9.89E-09,2.87E-11,8.52E-11,20
14.38,1.03E-08,2.85E-11,9.09E-11,20
14.39,1.08E-08,2.83E-11,9.68E-11,20
14.4,1.12E-08,2.81E-11,1.03E-10,20
14.41,1.17E-08,2.78E-11,1.09E-10,20
14.42,1.21E-08,2.76E-11,1.15E-10,20
14.43,1.26E-08,2.73E-11,1.22E-10,20
14.44,1.31E-08,2.70E-11,1.28E-10,20
14.45,1.36E-08,2.67E-11,1.35E-10,20
14.46,1.41E-08,2.64E-11,1.42E-10,20
14.47,1.46E-08,2.60E-11,1.49E-10,20
14.48,1.52E-08,2.56E-11,1.56E-10,20
14.49,1.57E-08,2.52E-11,1.63E-10,20
14.5,1.62E-08,2.48E-11,1.71E-10,20
14.51,1.68E-08,2.44E-11,1.79E-10,20
14.52,1.74E-08,2.39E-11,1.87E-10,20
14.53,1.80E-08,2.34E-11,1.95E-10,20
14.54,1.85E-08,2.29E-11,2.03E-10,20
14.55,1.91E-08,2.23E-11,2.11E-10,20
14.56,1.98E-08,2.17E-11,2.20E-10,20
14.57,2.04E-08,2.11E-11,2.28E-10,20
14.58,2.10E-08,2.05E-11,2.37E-10,20
14.59,2.17E-08,1.99E-11,2.46E-10,20
14.6,2.23E-08,1.92E-11,2.55E-10,20
14.61,2.30E-08,1.85E-11,2.65E-10,20
14.62,2.37E-08,1.77E-11,2.74E-10,20
14.63,2.43E-08,1.70E-11,2.84E-10,20
14.64,2.50E-08,1.62E-11,2.94E-10,20
14.65,2.57E-08,1.53E-11,3.04E-10,20
14.66,2.65E-08,1.45E-11,3.15E-10,20
14.67,2.72E-08,1.36E-11,3.25E-10,20
14.68,2.80E-08,1.26E-11,3.36E-10,20
14.69,2.87E-08,1.17E-11,3.47E-10,20
14.7,2.95E-08,1.07E-11,3.58E-10,20
14.71,3.03E-08,9.63E-12,3.69E-10,20
14.72,3.11E-08,8.55E-12,3.81E-10,20
14.73,3.19E-08,7.44E-12,3.92E-10,20
14.74,3.27E-08,6.30E-12,4.04E-10,20
14.75,3.35E-08,5.11E-12,4.16E-10,20
14.76,3.43E-08,3.89E-12,4.29E-10,20
14.77,3.52E-08,2.62E-12,4.41E-10,20
14.78,3.61E-08,1.32E-12,4.54E-10,20
14.79,3.69E-08,0,4.67E-10,20
14.8,3.78E-08,-1.41E-12,4.80E-10,20
14.81,3.87E-08,-2.84E-12,4.93E-10,20
14.82,3.96E-08,-4.31E-12,5.07E-10,20
14.83,4.06E-08,-5.83E-12,5.21E-10,20
14.84,4.15E-08,-7.39E-12,5.35E-10,20
14.85,4.25E-08,-8.99E-12,5.49E-10,20
14.86,4.34E-08,-1.06E-11,5.63E-10,20
14.87,4.44E-08,-1.23E-11,5.78E-10,20
14.88,4.54E-08,-1.41E-11,5.93E-10,20
14.89,4.64E-08,-1.59E-11,6.08E-10,20
14.9,4.74E-08,-1.77E-11,6.23E-10,20
14.91,4.84E-08,-1.96E-11,6.38E-10,20
14.92,4.94E-08,-2.16E-11,6.54E-10,20
14.93,5.05E-08,-2.36E-11,6.70E-10,20
14.94,5.16E-08,-2.56E-11,6.86E-10,20
14.95,5.26E-08,-2.77E-11,7.03E-10,20
14.96,5.37E-08,-2.99E-11,7.19E-10,20
14.97,5.48E-08,-3.21E-11,7.36E-10,20
14.98,5.59E-08,-3.43E-11,7.53E-10,20
14.99,5.70E-08,-3.67E-11,7.70E-10,20
15,5.82E-08,-3.90E-11,7.88E-10,20
15.01,5.93E-08,-4.15E-11,8.05E-10,20
15.02,6.05E-08,-4.40E-11,8.23E-10,20
15.03,6.16E-08,-4.65E-11,8.42E-10,20
15.04,6.28E-08,-4.91E-11,8.60E-10,20
15.05,6.40E-08,-5.18E-11,8.78E-10,20
15.06,6.52E-08,-5.45E-11,8.97E-10,20
15.07,6.64E-08,-5.73E-11,9.16E-10,20
15.08,6.76E-08,-6.02E-11,9.35E-10,20
15.09,6.88E-08,-6.31E-11,9.55E-10,20
15.1,7.01E-08,-6.61E-11,9.75E-10,20
15.11,7.13E-08,-6.91E-11,9.94E-10,20
15.12,7.26E-08,-7.23E-11,1.01E-09,20
15.13,7.39E-08,-7.54E-11,1.04E-09,20
15.14,7.51E-08,-7.87E-11,1.06E-09,20
15.15,7.64E-08,-8.20E-11,1.08E-09,20
15.16,7.77E-08,-8.54E-11,1.10E-09,20
15.17,7.90E-08,-8.89E-11,1.12E-09,20
15.18,8.04E-08,-9.24E-11,1.14E-09,20
15.19,8.17E-08,-9.60E-11,1.16E-09,20
15.2,8.30E-08,-9.97E-11,1.18E-09,20
15.21,8.44E-08,-1.03E-10,1.20E-09,20
15.22,8.57E-08,-1.07E-10,1.23E-09,20
15.23,8.71E-08,-1.11E-10,1.25E-09,20
15.24,8.85E-08,-1.15E-10,1.27E-09,20
15.25,8.98E-08,-1.19E-10,1.29E-09,20
15.26,9.12E-08,-1.23E-10,1.32E-09,20
15.27,9.26E-08,-1.28E-10,1.34E-09,20
15.28,9.40E-08,-1.32E-10,1.36E-09,20
15.29,9.54E-08,-1.36E-10,1.39E-09,20
15.3,9.68E-08,-1.41E-10,1.41E-09,20
15.31,9.82E-08,-1.45E-10,1.43E-09,20
15.32,9.96E-08,-1.50E-10,1.46E-09,20
15.33,1.01E-07,-1.54E-10,1.48E-09,20
15.34,1.03E-07,-1.59E-10,1.51E-09,20
15.35,1.04E-07,-1.64E-10,1.53E-09,20
15.36,1.05E-07,-1.69E-10,1.56E-09,20
15.37,1.07E-07,-1.74E-10,1.58E-09,20
15.38,1.08E-07,-1.79E-10,1.60E-09,20
15.39,1.10E-07,-1.84E-10,1.63E-09,20
15.4,1.11E-07,-1.89E-10,1.65E-09,20
15.41,1.13E-07,-1.95E-10,1.68E-09,20
15.42,1.14E-07,-2.00E-10,1.70E-09,20
15.43,1.15E-07,-2.06E-10,1.73E-09,20
15.44,1.17E-07,-2.11E-10,1.76E-09,20
15.45,1.18E-07,-2.17E-10,1.78E-09,20
15.46,1.20E-07,-2.23E-10,1.81E-09,20
15.47,1.21E-07,-2.29E-10,1.83E-09,20
15.48,1.23E-07,-2.35E-10,1.86E-09,20
15.49,1.24E-07,-2.41E-10,1.88E-09,20
15.5,1.26E-07,-2.47E-10,1.91E-09,20
15.51,1.27E-07,-2.53E-10,1.94E-09,20
15.52,1.28E-07,-2.59E-10,1.96E-09,20
15.53,1.30E-07,-2.66E-10,1.99E-09,20
15.54,1.31E-07,-2.72E-10,2.01E-09,20
15.55,1.33E-07,-2.79E-10,2.04E-09,20
15.56,1.34E-07,-2.86E-10,2.07E-09,20
15.57,1.35E-07,-2.92E-10,2.09E-09,20
15.58,1.37E-07,-2.99E-10,2.12E-09,20
15.59,1.38E-07,-3.06E-10,2.14E-09,20
15.6,1.39E-07,-3.13E-10,2.17E-09,20
15.61,1.41E-07,-3.20E-10,2.20E-09,20
15.62,1.42E-07,-3.28E-10,2.22E-09,20
15.63,1.43E-07,-3.35E-10,2.25E-09,20
15.64,1.45E-07,-3.42E-10,2.27E-09,20
15.65,1.46E-07,-3.50E-10,2.30E-09,20
15.66,1.47E-07,-3.57E-10,2.32E-09,20
15.67,1.49E-07,-3.65E-10,2.35E-09,20
15.68,1.50E-07,-3.73E-10,2.37E-09,20
15.69,1.51E-07,-3.81E-10,2.40E-09,20
15.7,1.52E-07,-3.89E-10,2.42E-09,20
15.71,1.53E-07,-3.97E-10,2.45E-09,20
15.72,1.55E-07,-4.05E-10,2.47E-09,20
15.73,1.56E-07,-4.13E-10,2.50E-09,20
15.74,1.57E-07,-4.21E-10,2.52E-09,20
15.75,1.58E-07,-4.30E-10,2.55E-09,20
15.76,1.59E-07,-4.38E-10,2.57E-09,20
15.77,1.60E-07,-4.47E-10,2.59E-09,20
15.78,1.61E-07,-4.56E-10,2.62E-09,20
15.79,1.62E-07,-4.64E-10,2.64E-09,20
15.8,1.63E-07,-4.73E-10,2.66E-09,20
15.81,1.64E-07,-4.82E-10,2.69E-09,20
15.82,1.65E-07,-4.91E-10,2.71E-09,20
15.83,1.66E-07,-5.00E-10,2.73E-09,20
15.84,1.67E-07,-5.09E-10,2.75E-09,20
15.85,1.67E-07,-5.18E-10,2.77E-09,20
15.86,1.68E-07,-5.28E-10,2.79E-09,20
15.87,1.69E-07,-5.37E-10,2.81E-09,20
15.88,1.69E-07,-5.47E-10,2.83E-09,20
15.89,1.70E-07,-5.56E-10,2.85E-09,20
15.9,1.71E-07,-5.66E-10,2.87E-09,20
15.91,1.71E-07,-5.75E-10,2.89E-09,20
15.92,1.72E-07,-5.85E-10,2.91E-09,20
15.93,1.72E-07,-5.95E-10,2.92E-09,20
15.94,1.73E-07,-6.05E-10,2.94E-09,20
15.95,1.73E-07,-6.15E-10,2.96E-09,20
15.96,1.73E-07,-6.25E-10,2.97E-09,20
15.97,1.74E-07,-6.35E-10,2.99E-09,20
15.98,1.74E-07,-6.45E-10,3.00E-09,20
15.99,1.74E-07,-6.55E-10,3.01E-09,20
16,1.74E-07,-6.65E-10,3.03E-09,20
16.01,1.74E-07,-6.76E-10,3.04E-09,20
16.02,1.74E-07,-6.86E-10,3.05E-09,20
16.03,1.74E-07,-6.97E-10,3.06E-09,20
16.04,1.74E-07,-7.07E-10,3.07E-09,20
16.05,1.73E-07,-7.17E-10,3.08E-09,20
16.06,1.73E-07,-7.28E-10,3.09E-09,20
16.07,1.73E-07,-7.39E-10,3.10E-09,20
16.08,1.72E-07,-7.49E-10,3.10E-09,20
16.09,1.72E-07,-7.60E-10,3.11E-09,20
16.1,1.71E-07,-7.70E-10,3.11E-09,20
16.11,1.71E-07,-7.81E-10,3.12E-09,20
16.12,1.70E-07,-7.92E-10,3.12E-09,20
16.13,1.69E-07,-8.03E-10,3.12E-09,20
16.14,1.68E-07,-8.13E-10,3.12E-09,20
16.15,1.67E-07,-8.24E-10,3.12E-09,20
16.16,1.66E-07,-8.35E-10,3.12E-09,20
16.17,1.65E-07,-8.46E-10,3.12E-09,20
16.18,1.64E-07,-8.57E-10,3.11E-09,20
16.19,1.63E-07,-8.67E-10,3.11E-09,20
16.2,1.61E-07,-8.78E-10,3.10E-09,20
16.21,1.60E-07,-8.89E-10,3.09E-09,20
16.22,1.58E-07,-9.00E-10,3.09E-09,20
16.23,1.56E-07,-9.10E-10,3.08E-09,20
16.24,1.55E-07,-9.21E-10,3.06E-09,20
16.25,1.53E-07,-9.32E-10,3.05E-09,20
16.26,1.51E-07,-9.43E-10,3.04E-09,20
